Date,AAPL,AMZN,BAC,BND,GOOGL,IWM,JNJ,JPM,KO,MA,MCD,MSFT,NVDA,PG,QQQ,SPY,TSLA,UNH,V,VTI
2022-08-09,163.1127166748047,137.8300018310547,31.860441207885742,71.25907135009766,116.3419189453125,184.59173583984375,159.27879333496094,109.12147521972656,58.909725189208984,342.3604431152344,247.02835083007812,276.9280090332031,17.06532096862793,137.7418212890625,312.6775207519531,399.157470703125,283.3333435058594,521.7355346679688,206.586181640625,200.08303833007812
2022-08-10,167.38539123535156,142.69000244140625,32.940608978271484,71.45555877685547,119.40433502197266,189.86190795898438,159.73741149902344,111.96820831298828,59.47032928466797,349.1179504394531,248.26319885253906,283.6575012207031,18.07509422302246,139.0438995361328,321.40460205078125,407.5413513183594,294.3566589355469,522.18212890625,208.39402770996094,204.64537048339844
2022-08-11,166.6436004638672,140.63999938964844,33.72962188720703,71.05328369140625,118.54645538330078,190.5704345703125,156.4335174560547,113.62327575683594,59.068565368652344,346.3516845703125,246.2874298095703,281.5581970214844,17.920284271240234,138.0554656982422,319.5802917480469,407.5413513183594,286.6300048828125,517.462646484375,207.75917053222656,204.655029296875
2022-08-12,170.2140655517578,143.5500030517578,34.09592819213867,71.38072204589844,121.37944793701172,194.46238708496094,154.71139526367188,115.50534057617188,59.51704788208008,349.99725341796875,249.04209899902344,286.3551025390625,18.686355590820312,139.39553833007812,325.8027648925781,414.440673828125,300.0299987792969,527.9894409179688,208.0052490234375,208.2002716064453
2022-08-15,171.29209899902344,143.17999267578125,34.04895782470703,71.45555877685547,121.77845764160156,195.15150451660156,155.45077514648438,115.81742858886719,60.2645149230957,355.6087341308594,252.1387481689453,287.8854675292969,19.00896644592285,141.19178771972656,328.4356384277344,416.14849853515625,309.32000732421875,528.9022827148438,213.01515197753906,209.013916015625
2022-08-16,171.13385009765625,144.77999877929688,34.41529083251953,71.36199951171875,121.3993911743164,195.0738525390625,156.83599853515625,116.92398071289062,60.759708404541016,354.9171447753906,252.9462127685547,287.13995361328125,18.856149673461914,142.49383544921875,327.6664733886719,416.963623046875,306.5633239746094,530.3395385742188,213.72384643554688,209.45950317382812
2022-08-17,172.63722229003906,142.10000610351562,34.19925308227539,70.94102478027344,119.25470733642578,191.7933349609375,156.84536743164062,115.94037628173828,60.61955642700195,351.04443359375,253.4495849609375,286.3829345703125,18.312807083129883,141.8380584716797,323.9290466308594,414.00396728515625,303.9966735839844,529.2517700195312,211.14505004882812,207.58033752441406
2022-08-18,172.24159240722656,142.3000030517578,34.077144622802734,71.0719985961914,119.8731689453125,193.0647735595703,156.08724975585938,115.04192352294922,60.93724060058594,353.0499572753906,253.22157287597656,285.2524108886719,18.750280380249023,142.34181213378906,324.7081604003906,415.2072448730469,302.8699951171875,529.4654541015625,211.8635711669922,208.12277221679688
2022-08-19,169.6404266357422,138.22999572753906,33.325721740722656,70.62294006347656,116.92048645019531,188.92044067382812,158.4645233154297,112.19517517089844,60.8905143737793,350.007080078125,253.18365478515625,281.300537109375,17.827394485473633,142.3037567138672,318.3772888183594,409.6277160644531,296.6666564941406,532.4758911132812,209.4718017578125,205.14903259277344
2022-08-22,165.7336883544922,133.22000122070312,32.61186981201172,70.30485534667969,113.95781707763672,185.02850341796875,157.9086151123047,110.34149169921875,59.98420715332031,341.3428649902344,249.77354431152344,273.04290771484375,17.013385772705078,141.923583984375,309.99530029296875,401.09820556640625,289.913330078125,528.8342895507812,205.32803344726562,200.7610626220703
2022-08-23,165.3974151611328,133.6199951171875,32.32068634033203,70.27679443359375,113.5787582397461,185.32937622070312,156.532958984375,109.25387573242188,60.049617767333984,336.77862548828125,247.48431396484375,271.755126953125,17.160202026367188,139.18643188476562,309.7388916015625,400.1278991699219,296.4533386230469,520.317626953125,203.54652404785156,200.38331604003906
2022-08-24,165.6941375732422,133.8000030517578,32.424007415771484,70.09904479980469,113.40918731689453,186.74639892578125,156.0147247314453,109.51870727539062,60.133705139160156,335.6128234863281,247.78822326660156,271.11614990234375,17.201154708862305,138.58770751953125,310.63623046875,401.40875244140625,297.0966796875,520.9585571289062,203.41856384277344,201.2260284423828
2022-08-25,168.166748046875,137.27999877929688,33.00636291503906,70.48259735107422,116.36186981201172,189.64837646484375,157.47520446777344,112.11952209472656,60.423343658447266,340.5129699707031,249.40310668945312,274.1242980957031,17.891319274902344,138.47366333007812,316.12890625,407.0756530761719,296.07000732421875,525.9209594726562,206.51898193359375,204.1416473388672
2022-08-26,161.82699584960938,130.75,31.963764190673828,70.34228515625,110.06745147705078,183.41732788085938,154.78042602539062,108.44998168945312,58.96579360961914,327.956298828125,244.07418823242188,263.546630859375,16.240320205688477,135.23277282714844,303.17138671875,393.2964782714844,288.0899963378906,513.9569091796875,199.69802856445312,197.38052368164062
2022-08-29,159.61154174804688,129.7899932861328,31.841657638549805,70.024169921875,109.14972686767578,181.7285919189453,153.58375549316406,108.18517303466797,58.610740661621094,325.37774658203125,242.8488311767578,260.735107421875,15.78187370300293,134.66253662109375,300.1834411621094,390.6960144042969,284.82000732421875,514.4619750976562,199.14682006835938,195.93722534179688
2022-08-30,157.16859436035156,128.72999572753906,32.02011489868164,70.0803451538086,108.6709213256836,179.18568420410156,153.04669189453125,108.2041015625,58.068824768066406,323.85638427734375,240.7875518798828,258.5133972167969,15.449277877807617,133.2274169921875,296.84051513671875,386.406982421875,277.70001220703125,507.73223876953125,198.21176147460938,193.75778198242188
